ID,householdID,communityID,parentID,HHmemberID,ca001,ca003,ca004,ca005,ca006,ca007,ca008_1,ca008_2,ca009,ca010,ca011,ca012,ca013,ca014,ca015_1,ca015_2,ca016,ca017,ca018,ca019,ca020,ca021,ca022,ca022_a,a002,a003_1,a003_2,a004,a005,a006,a009,a010,a011,a012,a013,a014,a015,a016,a017,a018,a019,versionID
01010430301,010104303,0101043,1,,2,1,,,,1924,,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010430401,010104304,0101043,2,,2,1,,,,1909,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010430401,010104304,0101043,1,,2,1,,,,1900,,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010430501,010104305,0101043,2,,2,1,,,,1922,,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010430501,010104305,0101043,1,,2,1,,,,1926,,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010430602,010104306,0101043,1,,2,1,,,,1914,,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010430602,010104306,0101043,4,,2,1,,,,1919,,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010430602,010104306,0101043,2,1,,1,1,2,,1918,,,,,,2,4,5,,,,,,,,,,,2,1918,9,5,2,1,1,,,1,2,,1,2,,,,20170920
01010430602,010104306,0101043,3,,2,1,,,,1918,,92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010430701,010104307,0101043,3,,2,1,,,,1920,,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010430701,010104307,0101043,1,,2,1,,,,1918,,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010430701,010104307,0101043,4,,2,1,,,,1916,,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010430701,010104307,0101043,2,,2,1,,,,1921,,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010430801,010104308,0101043,1,,2,1,,,,1929,,65,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010430801,010104308,0101043,4,,1,1,1,2,11,1946,,,1,5,2,2,3,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
01010430801,010104308,0101043,3,,2,1,,,,1932,,72,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010430801,010104308,0101043,2,,1,1,2,2,8,1931,,,4,5,2,2,3,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
01010430902,010104309,0101043,4,,2,1,,,,1932,2008,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010430902,010104309,0101043,1,,1,1,2,2,6,1929,,,2,1,2,2,3,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
01010430902,010104309,0101043,3,,1,1,1,2,5,1928,,,1,5,2,2,5,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
01010430902,010104309,0101043,2,,1,1,2,2,6,1929,,,1,1,,2,3,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
01010431002,010104310,0101043,2,,2,1,,,,1934,,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431002,010104310,0101043,1,,2,1,,,,1926,,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431002,010104310,0101043,3,,2,1,,,,1920,,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431002,010104310,0101043,4,,2,1,,,,1928,,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431101,010104311,0101043,1,,2,1,,,,1920,,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431101,010104311,0101043,3,,2,1,,,,1921,,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431101,010104311,0101043,4,,2,1,,,,1914,,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431101,010104311,0101043,2,,2,1,,,,1926,,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431202,010104312,0101043,2,,2,1,,,,1920,1996,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431202,010104312,0101043,1,,2,1,,,,1921,,83,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431202,010104312,0101043,4,,2,1,,,,1920,,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431202,010104312,0101043,3,,2,1,,,,1921,,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431302,010104313,0101043,1,,2,1,,,,1933,,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431302,010104313,0101043,4,,2,1,,,,1937,,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431302,010104313,0101043,3,,2,1,,,,1928,,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431302,010104313,0101043,2,,2,1,,,,1938,,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431401,010104314,0101043,2,,2,1,,,,1921,,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431401,010104314,0101043,3,,2,1,,,,1920,,85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431401,010104314,0101043,1,,2,1,,,,1921,,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431401,010104314,0101043,4,,2,1,,,,1925,,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431501,010104315,0101043,4,,2,1,,,,1913,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431501,010104315,0101043,1,,1,1,2,2,5,1928,,,4,5,2,2,2,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
01010431501,010104315,0101043,2,,2,1,,,,1930,1985,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431501,010104315,0101043,3,,2,1,,,,1917,,83,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431601,010104316,0101043,3,,2,1,,,,1910,,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431601,010104316,0101043,2,,2,1,,,,1910,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431601,010104316,0101043,4,,2,1,,,,1912,,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431601,010104316,0101043,1,,2,1,,,,1904,,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431701,010104317,0101043,4,,2,1,,,,1933,,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431701,010104317,0101043,3,1,,1,1,2,,1927,,,,,,2,4,5,,,,,,,,,,,1,1927,11,5,2,4,1,,,1,2,,2,2,,,,20170920
01010431701,010104317,0101043,2,,2,1,,,,1921,,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431701,010104317,0101043,1,,2,1,,,,1929,,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431802,010104318,0101043,3,,2,1,,,,1919,,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431802,010104318,0101043,2,,1,1,2,2,11,1934,,,1,5,2,2,3,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
01010431802,010104318,0101043,1,,2,1,,,,1925,,65,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431802,010104318,0101043,4,,2,1,,,,1922,2001,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431901,010104319,0101043,1,,2,1,,,,1919,,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431901,010104319,0101043,2,,2,1,,,,1922,,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431901,010104319,0101043,3,,2,1,,,,1913,,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010431901,010104319,0101043,4,,2,1,,,,1917,,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432001,010104320,0101043,1,,2,1,,,,1933,,65,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432001,010104320,0101043,4,,2,1,,,,1935,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432001,010104320,0101043,2,,2,1,,,,1931,,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432001,010104320,0101043,3,,2,1,,,,1924,,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432102,010104321,0101043,4,,2,1,,,,1925,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432102,010104321,0101043,1,,2,1,,,,1922,,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432102,010104321,0101043,2,,2,1,,,,1933,,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432102,010104321,0101043,3,,1,1,2,2,5,1928,,,1,5,2,2,3,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
01010432202,010104322,0101043,3,,2,1,,,,1925,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432202,010104322,0101043,2,,2,1,,,,1920,,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432202,010104322,0101043,4,,2,1,,,,1928,,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432202,010104322,0101043,1,,2,1,,,,1919,,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432302,010104323,0101043,3,,2,1,,,,1907,1947,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432302,010104323,0101043,1,,2,1,,,,1903,,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432302,010104323,0101043,4,,2,1,,,,1917,,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432302,010104323,0101043,2,,2,1,,,,1902,1997,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432401,010104324,0101043,3,,2,1,,,,1927,,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432401,010104324,0101043,4,,2,1,,,,1931,,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432401,010104324,0101043,2,,2,1,,,,1935,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432401,010104324,0101043,1,,2,1,,,,1931,,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432501,010104325,0101043,2,,2,1,,,,1925,,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432501,010104325,0101043,1,,2,1,,,,1919,,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432601,010104326,0101043,1,,2,1,,,,1917,,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432601,010104326,0101043,2,,2,1,,,,1919,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432701,010104327,0101043,1,,2,1,,,,1914,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432701,010104327,0101043,3,,2,1,,,,1923,,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432701,010104327,0101043,2,,2,1,,,,1920,,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432701,010104327,0101043,4,,2,1,,,,1927,,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432801,010104328,0101043,1,,2,1,,,,1916,,84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432801,010104328,0101043,4,,2,1,,,,1919,,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432801,010104328,0101043,2,,2,1,,,,1916,,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432801,010104328,0101043,3,,2,1,,,,1920,,81,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432901,010104329,0101043,3,,2,1,,,,1933,,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432901,010104329,0101043,4,,2,1,,,,1932,,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432901,010104329,0101043,2,,2,1,,,,1920,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010432901,010104329,0101043,1,,2,1,,,,1918,,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010433001,010104330,0101043,1,,2,1,,,,1906,,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01010433001,010104330,0101043,2,,2,1,,,,1908,,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610101,010206101,0102061,3,,2,1,,,,1921,1975,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610101,010206101,0102061,2,,2,1,,,,1927,,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610101,010206101,0102061,4,,2,1,,,,1924,1984,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610101,010206101,0102061,1,,,,,,,1918,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610201,010206102,0102061,1,,2,2,,,,1909,,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610201,010206102,0102061,3,3,,1,1,2,,1925,,,,,,2,5,5,,,,,,,,,,,1,1925,7,5,2,4,1,,,2,2,,1,2,,,,20170920
01020610201,010206102,0102061,2,,2,2,,,,1905,,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610201,010206102,0102061,4,,2,1,1,2,8,1931,1987,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610302,010206103,0102061,1,,2,1,,,,-9999,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610302,010206103,0102061,4,,2,1,,,,1926,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610302,010206103,0102061,2,,2,1,,,,-9999,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610302,010206103,0102061,3,,2,1,,,,1927,2003,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610402,010206104,0102061,3,,2,1,,,,1936,1995,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610402,010206104,0102061,1,,2,,,,,1929,,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610402,010206104,0102061,2,,2,1,,,,1926,1968,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610402,010206104,0102061,4,,2,1,,,,1938,1977,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610502,010206105,0102061,3,,2,1,,,,-9999,-9999,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610502,010206105,0102061,1,,,,,,,1902,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610502,010206105,0102061,2,,2,1,,,,1907,,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610502,010206105,0102061,4,,2,1,,,,1907,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610602,010206106,0102061,1,,2,1,,,,1913,1968,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610602,010206106,0102061,2,,2,1,,,,1914,,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610602,010206106,0102061,4,,2,1,,,,1930,2007,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610602,010206106,0102061,3,,2,1,,,,1920,1971,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610702,010206107,0102061,3,,2,1,,,,1903,,87,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610702,010206107,0102061,1,,2,1,,,,1902,,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610702,010206107,0102061,2,,2,1,,,,1922,,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610702,010206107,0102061,4,,2,1,,,,1902,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020610802,010206108,0102061,2,,1,1,2,2,9,1932,,,1,1,,2,5,5,,,1,,1,,1,1,6000.0,1,,,,,,,,,,,,,,,,,,20170920
01020610802,010206108,0102061,3,,1,1,1,2,12,1946,,,4,1,,2,3,5,,,2,,1,,1,1,5000.0,1,,,,,,,,,,,,,,,,,,20170920
01020610802,010206108,0102061,4,,1,1,1,2,12,1947,,,1,1,,2,5,5,,,2,,1,,1,1,5000.0,1,,,,,,,,,,,,,,,,,,20170920
01020610802,010206108,0102061,1,,1,1,1,2,10,1933,,,1,1,,1,3,5,1000,,1,,1,,1,1,6000.0,1,,,,,,,,,,,,,,,,,,20170920
01020610901,010206109,0102061,2,,1,1,2,2,4,1939,,,1,1,,2,4,5,,,2,,1,,1,1,5000.0,1,,,,,,,,,,,,,,,,,,20170920
01020610901,010206109,0102061,1,,1,1,2,2,10,1933,,,4,1,,2,4,5,,,2,,1,,1,1,5000.0,1,,,,,,,,,,,,,,,,,,20170920
01020610901,010206109,0102061,3,,1,1,2,2,9,1932,,,1,5,2,2,4,5,,,3,4,1,,1,1,5000.0,1,,,,,,,,,,,,,,,,,,20170920
01020610901,010206109,0102061,4,,2,1,,,,1943,1991,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611001,010206110,0102061,1,,,3,,,,1924,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611001,010206110,0102061,2,,2,1,,,,1934,1970,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611101,010206111,0102061,3,,2,1,,,,1929,1974,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611101,010206111,0102061,4,,1,1,2,2,6,1929,,,1,5,2,2,3,5,,,3,4,1,,1,1,0.1,1,,,,,,,,,,,,,,,,,,20170920
01020611101,010206111,0102061,2,,2,1,,,,1942,1980,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611101,010206111,0102061,1,,2,1,,,,1925,1979,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611202,010206112,0102061,2,,2,1,,,,1898,,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611202,010206112,0102061,4,,2,1,,,,1919,,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611202,010206112,0102061,1,,2,1,,,,1879,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611202,010206112,0102061,3,,2,1,,,,1915,,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611301,010206113,0102061,2,,2,1,,,,1933,2008,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611301,010206113,0102061,1,,2,1,,,,1935,2003,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611301,010206113,0102061,3,,2,1,,,,1936,,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611301,010206113,0102061,4,,1,1,3,2,12,1935,,,1,5,2,2,2,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
01020611401,010206114,0102061,1,,,,,,,-9999,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611401,010206114,0102061,2,,2,1,,,,-9999,-9999,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611501,010206115,0102061,2,,1,1,2,2,11,1922,,,1,5,2,2,3,5,,,3,4,1,,1,1,2000.0,1,,,,,,,,,,,,,,,,,,20170920
01020611501,010206115,0102061,1,,2,1,,,,1924,,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611602,010206116,0102061,1,,1,1,2,2,10,1933,,,1,3,2,2,4,1,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
01020611602,010206116,0102061,2,,1,1,2,2,7,1942,,,1,3,1,2,4,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
01020611602,010206116,0102061,3,,2,1,,,,1918,1975,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611602,010206116,0102061,4,,1,1,2,2,8,1931,,,1,5,1,2,5,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
01020611702,010206117,0102061,2,,2,1,,,,1934,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611702,010206117,0102061,4,,2,1,,,,1929,2008,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611702,010206117,0102061,3,,2,1,,,,1932,,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611702,010206117,0102061,1,,,,,,,1923,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611802,010206118,0102061,3,,1,1,1,2,3,1950,,,4,1,,1,2,5,3000,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
01020611802,010206118,0102061,4,,1,1,1,2,2,1949,,,1,1,,1,3,5,,50,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
01020611802,010206118,0102061,1,,2,1,,,,1940,2000,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611802,010206118,0102061,2,5,,1,2,2,,1939,,,,,,1,3,5,,0,,,,,,,,,2,1939,4,5,2,1,1,,,2,2,,1,2,,,,20170920
01020611902,010206119,0102061,1,,2,1,,,,1921,,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611902,010206119,0102061,3,,2,1,,,,1921,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020611902,010206119,0102061,4,,1,1,2,2,12,1926,,,1,5,2,2,4,5,,,3,4,1,,1,1,1.0,1,,,,,,,,,,,,,,,,,,20170920
01020611902,010206119,0102061,2,,2,1,,,,1915,,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612002,010206120,0102061,4,,1,1,2,2,7,1966,,,1,1,,2,2,5,,,3,4,1,,1,1,1.0,1,,,,,,,,,,,,,,,,,,20170920
01020612002,010206120,0102061,3,,1,1,2,2,11,1958,,,1,1,,2,4,5,,,3,4,1,,1,1,1.0,1,,,,,,,,,,,,,,,,,,20170920
01020612002,010206120,0102061,1,,2,1,,,,1922,,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612002,010206120,0102061,2,5,,1,2,2,,1936,,,,,,2,4,5,,,,,,,,,,,2,1936,0,5,2,1,1,,,1,2,,1,2,,,,20170920
01020612102,010206121,0102061,1,,2,1,,,,1940,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612102,010206121,0102061,3,,2,1,,,,1927,2003,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612102,010206121,0102061,4,1,,1,1,2,,1937,,,,,,2,4,5,,,,,,,,,,,2,1937,0,5,2,3,1,,,1,2,,1,2,,,,20170920
01020612102,010206121,0102061,2,,1,1,1,2,8,1931,,,1,5,2,1,3,5,200,,1,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
01020612201,010206122,0102061,1,,2,1,,,,1914,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612201,010206122,0102061,2,,2,1,,,,1919,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612302,010206123,0102061,4,,2,1,,,,-9999,1952,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612302,010206123,0102061,3,,2,1,,,,-9999,1972,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612302,010206123,0102061,1,,,1,,,,1922,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612302,010206123,0102061,2,,2,1,,,,1908,2004,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612401,010206124,0102061,2,,2,1,,,,1920,,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612401,010206124,0102061,4,,2,1,,,,1927,2009,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612401,010206124,0102061,3,,2,1,,,,1921,2004,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612401,010206124,0102061,1,,2,1,,,,1919,1968,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612501,010206125,0102061,2,,2,1,,,,1918,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612501,010206125,0102061,1,,2,1,,,,1910,,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612601,010206126,0102061,3,,2,1,,,,-9999,-9999,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612601,010206126,0102061,1,,,1,,,,-9999,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612601,010206126,0102061,4,,2,1,,,,1902,1974,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612601,010206126,0102061,2,,2,3,,,,1914,2005,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612702,010206127,0102061,2,,2,1,,,,1906,1948,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612702,010206127,0102061,4,,2,1,,,,1904,1937,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612702,010206127,0102061,1,,2,1,,,,1904,1993,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612702,010206127,0102061,3,,2,1,,,,1901,1937,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
01020612801,010206128,0102061,2,,1,1,1,2,5,1916,,,1,1,,2,3,5,,,1,,1,,1,1,0.3,1,,,,,,,,,,,,,,,,,,20170920
