ID,householdID,communityID,i001,i002,i003,i004,i005,i005_1,i006,i007,i008,i009,i010,i011,i012_1,i012_2,i012_3,i012_4,i012_5,i013,i014s1,i014s2,i015,i016,i017,i018,i019,i020,i021,i022,i023,i024,i025,i026,versionID
320146217001,3201462170,3201462,100,264.0,2,2,1983,,1,2,,,2,1,2,1,1,1,0,,1,,2,1,1,2,2,2,2,5,2,2,2,3,20151118
320146218001,3201462180,3201462,50,133.0,2,2,2000,,1,1,,,1,,3,0,2,1,0,,1,,2,1,1,2,2,2,2,5,2,2,4,3,20151118
320146219002,3201462190,3201462,50,200.0,2,2,1990,,1,2,,,1,,4,0,1,1,0,,1,,2,1,1,3,2,2,,6,2,2,5,3,20151118
320146220002,3201462200,3201462,,,2,2,,,1,1,,,1,,1,1,0,0,0,0,1,,2,1,1,3,2,2,2,1,2,2,4,3,20151118
320146221002,3201462210,3201462,50,335.0,2,2,1992,,1,1,,,1,,2,1,0,0,0,10,1,,2,1,1,2,2,2,2,5,1,1,3,3,20151118
320146222001,3201462220,3201462,80,335.0,2,2,2000,,1,1,,,1,,1,1,0,1,0,5,1,,2,1,1,2,2,2,2,6,2,2,2,3,20151118
320146223001,3201462230,3201462,45,198.0,2,2,1996,,1,1,,,1,,3,0,1,1,0,,1,,1,1,1,3,2,2,2,1,2,2,3,3,20151118
320146224002,3201462240,3201462,77,220.0,2,2,1989,,1,1,,,1,,1,1,0,1,0,5,1,,2,1,1,3,2,2,2,6,2,2,5,3,20151118
320146225001,3201462250,3201462,110,266.0,2,2,2008,,1,1,,,2,1,1,1,0,1,0,6,1,,2,1,1,2,2,2,2,6,2,2,2,3,20151118
320146226001,3201462260,3201462,42,,2,2,1996,,1,1,,,2,1,1,1,0,0,0,3,1,,2,1,1,3,2,2,6,6,2,2,5,3,20151118
320146227001,3201462270,3201462,50,200.0,2,2,1998,,1,1,,,1,,1,1,0,0,0,10,1,,2,1,1,3,2,2,2,6,2,2,2,3,20151118
320146228002,3201462280,3201462,50,233.0,2,2,2011,,1,1,,,1,,2,2,0,0,0,10,1,,2,1,1,3,2,2,2,5,2,2,2,3,20151118
320146229001,3201462290,3201462,50,0.0,2,1,,1,2,,1,,2,1,1,1,1,0,0,,,2,1,1,1,3,2,2,5,5,2,2,3,4,20151118
320146230001,3201462300,3201462,110,380.0,2,1,2010,,2,,1,,1,,3,1,1,1,0,,1,,1,1,1,2,2,1,,5,1,1,1,3,20151118
320146231001,3201462310,3201462,48,166.0,2,9,1988,,1,1,,,1,,1,1,0,1,0,,,,,1,1,3,2,2,2,1,2,2,5,3,20151118
320146232002,3201462320,3201462,,,2,1,2013,,2,,,,1,2,6,4,2,1,0,,,,,1,1,,2,2,2,5,1,2,5,3,20151118
320146301002,3201463010,3201463,35,270.0,2,3,1997,,2,,1,,2,1,,,,,,0,1,,2,1,2,3,2,2,2,1,1,2,2,3,20151118
320146302001,3201463020,3201463,50,200.0,2,2,1990,,1,1,,,2,1,1,1,1,0,0,,1,,2,1,2,3,2,2,2,6,2,2,4,3,20151118
320146303001,3201463030,3201463,150,0.0,2,1,2005,,1,1,,,1,,3,2,2,1,0,,1,,2,1,1,2,2,2,2,1,1,2,3,2,20151118
320146304002,3201463040,3201463,72,400.0,2,2,1999,,1,1,,,2,1,3,1,1,1,0,,1,,2,1,2,3,2,2,2,1,2,2,3,2,20151118
320146305001,3201463050,3201463,160,300.0,1,2,2003,,1,1,,,2,1,2,1,1,1,0,,1,,2,1,2,2,2,2,2,1,1,1,3,3,20151118
320146306001,3201463060,3201463,160,500.0,2,2,2001,,1,1,,,1,,3,1,0,0,1,15,1,,2,1,2,3,2,2,2,1,1,2,3,3,20151118
320146307001,3201463070,3201463,100,200.0,2,1,2009,,1,1,,,2,1,3,1,1,1,0,,1,,2,1,2,2,2,2,2,1,2,2,4,3,20151118
320146308002,3201463080,3201463,40,40.0,2,2,1996,,1,1,,,2,1,2,1,2,0,0,,1,,2,1,1,2,2,2,2,4,1,2,3,2,20151118
320146309002,3201463090,3201463,27,39.0,2,2,2012,,1,1,,,1,,,,,,,0,1,,2,1,2,3,2,2,2,5,2,2,6,6,20151118
320146310001,3201463100,3201463,74,140.0,2,2,1991,,1,1,,,2,1,2,1,1,1,0,,1,,2,1,2,2,2,2,7,1,2,2,3,3,20151118
320146311002,3201463110,3201463,,335.0,2,2,1989,,1,1,,,1,,,,,,,5,1,,2,1,1,2,2,2,2,5,2,2,4,2,20151118
320146312001,3201463120,3201463,,,2,2,2013,,1,1,,,1,,,,,,,10,1,,2,1,2,3,2,2,7,5,2,2,5,2,20151118
320146313002,3201463130,3201463,,,2,2,2011,,1,1,,,1,,,,,,,0,1,,2,1,1,2,2,2,2,5,2,2,3,3,20151118
320146314001,3201463140,3201463,80,300.0,2,1,2006,,1,1,,,2,1,3,1,1,1,0,,1,,2,1,1,2,2,2,2,1,2,2,3,3,20151118
320146315001,3201463150,3201463,60,200.0,2,2,1991,,1,1,,,1,,1,1,1,0,0,,1,,2,1,2,3,2,2,2,6,1,2,4,3,20151118
320146316001,3201463160,3201463,60,196.0,1,3,2009,,1,1,,,1,,1,1,1,1,0,,1,,2,1,2,3,2,2,2,6,1,2,4,3,20151118
320146317001,3201463170,3201463,100,150.0,2,2,1984,,1,1,,,1,,2,1,1,1,0,,1,,2,1,1,3,2,2,2,1,2,2,,,20151118
320146318002,3201463180,3201463,60,200.0,2,2,2007,,1,1,,,2,1,1,1,2,1,0,,1,,2,1,2,2,2,2,2,1,1,1,3,3,20151118
320146319001,3201463190,3201463,145,238.0,2,2,2006,,1,1,,,1,,,,,,,0,1,,2,1,2,2,2,2,2,1,1,1,3,3,20151118
320146320001,3201463200,3201463,83,300.0,2,2,1992,,1,1,,,2,1,5,2,2,0,0,,1,,2,1,1,3,2,2,2,6,1,2,4,3,20151118
320146321001,3201463210,3201463,84,266.0,2,2,2001,,1,1,,,1,,2,1,0,1,1,10,1,,2,1,1,3,2,2,2,1,2,2,2,3,20151118
320146322002,3201463220,3201463,50,150.0,2,3,1996,,1,1,,,2,1,,,,,,0,1,,1,1,2,3,2,2,2,1,1,2,3,3,20151118
320146323002,3201463230,3201463,130,330.0,2,2,2011,,1,1,,,2,1,3,2,1,1,0,,1,,2,1,2,2,2,2,2,1,2,2,3,3,20151118
320146324001,3201463240,3201463,170,350.0,2,1,2000,,1,1,,,1,,5,2,1,1,0,,1,,2,1,2,3,2,2,2,1,1,1,2,4,20151118
320146325001,3201463250,3201463,110,200.0,2,2,1992,,1,1,,,1,,,,,,,0,1,,2,1,1,3,2,2,2,5,2,2,5,2,20151118
320146327001,3201463270,3201463,60,430.0,2,2,2007,,1,1,,,2,1,1,1,1,1,0,,1,,2,1,2,2,2,2,2,1,2,2,3,2,20151118
320146328001,3201463280,3201463,200,0.0,2,1,2008,,2,,1,,2,1,3,1,2,1,0,,1,,2,1,1,2,2,2,5,5,2,2,3,3,20151118
321116101002,3211161010,3211161,63,0.0,2,1,1995,,2,,4,2,2,4,2,1,1,1,1,,1,,1,1,1,2,1,2,2,2,2,2,2,3,20151118
321116102002,3211161020,3211161,79,0.0,2,1,2003,,2,,4,2,2,4,2,1,1,1,1,,,2,1,1,1,2,2,2,5,5,2,1,3,3,20151118
321116103001,3211161030,3211161,31,31.0,2,1,1984,,2,,2,2,2,2,2,1,1,1,0,,,2,2,1,1,2,2,2,5,5,1,2,3,3,20151118
321116104001,3211161040,3211161,70,0.0,2,3,1981,,2,,2,2,2,3,3,1,2,2,1,,,2,1,1,1,2,1,2,5,2,1,1,1,3,20151118
321116105001,3211161050,3211161,90,0.0,2,1,2000,,2,,2,2,2,2,3,1,1,1,2,,,2,1,1,1,2,2,2,5,4,2,1,3,3,20151118
321116106001,3211161060,3211161,70,0.0,2,1,,6,2,,1,,2,1,2,1,1,1,1,,,2,1,1,1,2,1,1,,2,1,2,2,3,20151118
321116107001,3211161070,3211161,55,0.0,2,1,,2,2,,4,2,2,4,2,1,1,1,1,,,2,1,1,1,2,1,2,5,5,2,2,2,3,20151118
321116108001,3211161080,3211161,67,0.0,2,1,1987,,2,,5,2,2,4,3,1,1,1,1,,,2,1,1,1,2,1,2,2,2,1,2,3,2,20151118
321116109002,3211161090,3211161,31,0.0,2,1,,4,2,,3,2,2,3,2,1,1,1,1,,,2,1,1,1,2,1,2,2,5,2,2,4,3,20151118
321116110001,3211161100,3211161,41,0.0,2,3,1991,,2,,3,2,2,4,2,1,1,1,1,,,2,1,1,1,2,1,2,7,2,2,2,3,3,20151118
321116111001,3211161110,3211161,74,0.0,2,1,1998,,2,,1,,2,1,2,1,1,1,2,,,2,1,1,1,2,1,2,2,2,1,2,3,3,20151118
321116112001,3211161120,3211161,90,0.0,2,1,2002,,2,,2,2,2,3,2,2,1,1,2,,,2,1,1,1,2,1,2,5,2,2,2,1,3,20151118
321116113002,3211161130,3211161,64,,2,1,1997,,2,,6,2,2,4,2,1,1,1,2,,,2,1,1,1,2,1,1,,5,2,1,4,3,20151118
321116114001,3211161140,3211161,120,0.0,2,3,2007,,2,,2,2,2,2,3,2,2,1,1,,,2,1,1,1,2,1,1,,2,1,1,1,3,20151118
321116115001,3211161150,3211161,250,0.0,2,3,1988,,1,1,,,2,1,6,1,2,1,1,,1,,1,1,1,2,2,2,5,4,2,2,2,3,20151118
321116116002,3211161160,3211161,60,0.0,2,1,1980,,2,,5,2,2,4,2,1,1,1,1,,1,,1,1,1,2,2,2,5,4,2,1,4,3,20151118
321116118001,3211161180,3211161,45,0.0,2,2,1993,,2,,1,,1,,2,1,1,1,1,,,2,1,1,1,2,2,2,7,5,1,2,3,3,20151118
321116120001,3211161200,3211161,40,40.0,2,2,1993,,1,1,,,2,1,4,1,1,1,0,,1,,2,1,2,3,2,2,6,6,2,2,2,3,20151118
321116123002,3211161230,3211161,80,0.0,2,1,,3,2,,8,1,2,2,2,1,1,1,1,,,2,1,1,1,2,1,1,,2,2,,1,6,20151118
321116201001,3211162010,3211162,53,0.0,2,1,1984,,2,,1,,2,1,2,1,1,1,2,,,2,1,1,1,2,2,1,,4,2,1,4,3,20151118
321116203001,3211162030,3211162,,,2,2,1988,,2,,1,,2,1,2,1,1,1,1,,,2,1,1,1,3,1,1,2,2,1,2,1,3,20151118
321116204001,3211162040,3211162,72,0.0,2,1,1986,,2,,1,,2,1,2,1,0,1,1,1,1,,1,1,1,2,2,1,,7,2,2,1,3,20151118
321116207003,3211162070,3211162,60,0.0,2,2,,5,2,,1,,2,1,3,0,1,1,2,,1,,1,1,1,2,2,1,,5,2,1,3,3,20151118
321116208002,3211162080,3211162,64,0.0,2,1,1995,,2,,2,2,1,,2,1,1,1,1,,,2,1,1,1,2,2,1,,4,2,1,2,3,20151118
321116209001,3211162090,3211162,54,0.0,2,2,1991,,2,,1,,2,1,2,1,1,1,1,,,2,1,1,1,2,2,1,,4,1,1,2,3,20151118
321116211002,3211162110,3211162,60,0.0,2,3,1976,,2,,2,2,2,2,1,1,1,1,1,,,2,1,1,1,2,2,1,,4,2,1,3,3,20151118
321116212001,3211162120,3211162,48,0.0,2,3,1984,,2,,3,2,2,4,2,1,1,1,1,,1,,1,1,1,2,2,1,,5,2,1,3,3,20151118
321116213001,3211162130,3211162,62,0.0,2,3,1976,,2,,3,2,2,4,2,2,1,1,1,,1,,1,1,1,2,2,1,,4,2,1,3,3,20151118
321116214002,3211162140,3211162,76,0.0,2,3,1986,,2,,4,2,2,4,2,1,1,1,2,,,2,1,1,1,2,2,1,,4,2,1,6,6,20151118
321116215002,3211162150,3211162,59,0.0,2,1,1994,,2,,3,2,2,4,2,1,1,1,2,,,2,1,1,1,2,2,1,,5,1,2,2,3,20151118
321116218002,3211162180,3211162,54,0.0,2,3,,5,2,,2,2,2,3,2,0,1,1,1,,1,,1,1,1,2,2,2,5,4,2,2,2,3,20151118
321116219001,3211162190,3211162,63,0.0,2,3,1975,,2,,2,2,2,3,3,0,1,1,1,,,2,1,1,1,2,2,1,,4,2,2,2,3,20151118
321116220002,3211162200,3211162,54,0.0,2,3,1989,,2,,3,2,2,4,2,1,1,1,1,,,2,1,1,1,2,2,1,,4,1,1,4,3,20151118
321116221001,3211162210,3211162,54,0.0,2,2,1990,,2,,3,2,2,4,2,1,1,1,1,,,2,1,1,1,2,2,1,,5,2,2,2,3,20151118
321116302001,3211163020,3211163,120,0.0,2,1,2003,,2,,4,2,2,4,3,2,2,1,1,,,2,1,1,1,2,2,2,5,5,2,1,1,4,20151118
321116303001,3211163030,3211163,120,120.0,2,1,2004,,2,,2,2,2,3,3,1,1,1,1,,,2,1,1,1,2,1,2,7,2,2,2,2,3,20151118
321116304001,3211163040,3211163,100,100.0,2,1,2004,,2,,3,2,2,4,3,2,1,1,1,,,2,2,1,1,2,2,2,5,5,1,1,1,3,20151118
321116305002,3211163050,3211163,92,0.0,2,1,2006,,2,,4,2,2,4,2,2,1,1,1,,,2,1,1,1,2,1,2,5,2,2,1,4,3,20151118
321116306001,3211163060,3211163,78,0.0,2,1,2004,,2,,1,,2,1,2,1,1,1,1,,,2,1,1,1,2,1,2,5,2,2,1,2,3,20151118
321116307001,3211163070,3211163,78,0.0,2,3,2004,,2,,4,2,2,4,2,2,1,1,1,,,2,1,1,1,2,1,2,5,2,1,1,2,3,20151118
321116308001,3211163080,3211163,75,19.0,2,1,2005,,2,,1,,2,1,2,2,1,1,0,,,2,1,1,1,2,2,2,5,1,2,2,1,3,20151118
321116309002,3211163090,3211163,110,110.0,2,1,2006,,2,,4,2,1,,3,2,1,1,1,,,2,1,1,1,2,1,2,5,2,1,1,1,3,20151118
321116310001,3211163100,3211163,49,0.0,2,2,1970,,1,1,,,2,1,2,1,1,1,0,,1,,1,1,1,3,2,1,,4,1,2,4,3,20151118
321116312001,3211163120,3211163,80,0.0,2,,2004,,2,,4,2,1,,2,2,1,1,1,,,2,1,1,1,2,1,2,7,2,2,2,3,3,20151118
321116313002,3211163130,3211163,74,0.0,2,1,1995,,2,,2,2,2,3,2,1,1,1,1,,,2,1,1,1,2,1,2,5,2,1,2,5,3,20151118
321116314002,3211163140,3211163,97,0.0,2,1,2004,,2,,1,,2,2,3,2,1,1,1,,,2,1,1,1,2,2,2,2,4,2,1,2,3,20151118
321116315002,3211163150,3211163,81,0.0,2,3,1983,,2,,3,2,2,4,4,1,1,1,2,,,2,1,1,1,2,1,1,,2,1,2,2,3,20151118
321116316001,3211163160,3211163,97,0.0,2,1,2004,,2,,2,2,2,3,3,2,1,1,1,,,2,1,1,1,2,1,2,2,2,2,1,2,3,20151118
321116318002,3211163180,3211163,124,0.0,2,1,2004,,2,,5,2,2,4,3,2,2,1,1,,,2,1,1,1,2,1,2,5,2,1,1,1,3,20151118
321116322001,3211163220,3211163,90,90.0,2,1,2006,,2,,1,,2,2,2,2,1,1,1,,,2,1,1,1,2,1,1,,2,2,2,3,3,20151118
321116323002,3211163230,3211163,100,100.0,2,1,2005,,2,,4,2,2,4,3,2,1,1,1,,,2,1,1,1,2,1,2,7,2,1,1,1,3,20151118
321131102001,3211311020,3211311,123,0.0,2,1,2004,,2,,1,,2,1,3,1,1,1,1,,,2,1,1,1,2,1,2,5,5,1,1,2,3,20151118
321131104001,3211311040,3211311,,133.3,2,1,,2,2,,2,2,2,2,3,1,1,1,1,,,2,1,1,1,2,1,1,,4,2,2,1,3,20151118
321131105002,3211311050,3211311,90,0.0,2,1,1992,,2,,1,,2,1,3,1,1,1,1,,,2,1,1,1,2,1,1,,2,2,1,4,3,20151118
321131107001,3211311070,3211311,130,0.0,2,1,2000,,2,,2,2,2,4,4,2,1,1,0,,,2,1,1,1,2,2,2,3,2,2,1,1,3,20151118
321131108002,3211311080,3211311,118,550.0,2,1,2000,,2,,3,2,2,4,3,2,1,1,2,,,2,1,1,1,2,1,1,,2,2,2,2,3,20151118
321131109001,3211311090,3211311,200,200.0,2,3,1973,,1,1,,,2,1,5,1,1,1,0,,1,,2,1,1,3,2,2,2,1,2,2,2,3,20151118
321131110002,3211311100,3211311,96,0.0,2,1,1992,,2,,1,,2,1,3,1,1,1,1,,,2,1,1,1,2,2,2,2,1,2,1,3,3,20151118
321131111002,3211311110,3211311,120,0.0,2,1,2010,,2,,5,1,2,1,3,2,1,1,2,,,2,1,1,1,2,1,1,,2,2,1,1,3,20151118
321131112002,3211311120,3211311,60,0.0,2,1,1985,,2,,1,,2,1,3,0,1,1,1,,,2,1,1,1,3,2,1,,4,1,2,5,4,20151118
321131113002,3211311130,3211311,108,0.0,2,1,1996,,2,,3,2,2,3,3,2,1,1,2,,,2,1,1,1,2,1,1,,2,1,2,1,3,20151118
321131115001,3211311150,3211311,200,100.0,2,1,1985,,2,,1,,2,1,2,1,1,1,0,,,2,1,1,1,2,1,1,,5,2,2,2,3,20151118
321131118001,3211311180,3211311,74,0.0,2,1,1982,,2,,2,2,2,3,4,1,1,1,1,,,2,1,1,1,3,1,1,,2,1,2,4,3,20151118
321131119001,3211311190,3211311,60,0.0,2,1,1973,,2,,2,2,2,2,2,1,1,1,1,,,2,1,1,1,2,2,2,2,2,1,1,2,3,20151118
321131121001,3211311210,3211311,140,0.0,2,1,2008,,2,,3,2,2,3,3,1,1,1,1,,,2,1,1,1,2,2,1,,4,2,1,3,3,20151118
321131122001,3211311220,3211311,90,0.0,2,1,,4,2,,6,2,2,4,3,1,1,1,1,,,2,1,1,1,2,1,2,2,2,2,1,2,3,20151118
321131123001,3211311230,3211311,56,56.0,2,1,1984,,2,,1,,2,1,2,1,1,1,1,,,2,1,1,1,3,1,2,2,1,2,2,4,4,20151118
321131125001,3211311250,3211311,134,200.0,2,1,2001,,2,,2,2,2,3,3,2,1,1,0,,,2,1,1,1,2,2,2,5,4,2,1,1,3,20151118
321131201001,3211312010,3211312,420,333.34,2,2,2005,,2,,1,,1,,4,2,2,2,1,,1,,2,1,2,2,2,2,2,5,1,1,3,3,20151118
321131202001,3211312020,3211312,400,300.0,2,3,1993,,2,,1,,2,1,8,2,2,1,0,,1,,2,1,1,2,2,2,2,1,2,2,4,3,20151118
321131203001,3211312030,3211312,150,300.0,2,3,2001,,1,1,,,1,,5,1,1,1,0,,1,,2,1,1,3,2,2,7,1,2,2,4,3,20151118
321131205002,3211312050,3211312,,,2,1,,2,2,,1,,1,,2,1,1,1,0,,1,,2,1,2,3,2,2,7,1,2,2,3,3,20151118
321131206002,3211312060,3211312,300,400.0,2,3,1998,,1,1,,,2,1,4,1,1,1,0,,1,,2,1,2,2,2,2,2,1,1,1,3,3,20151118
321131207002,3211312070,3211312,100,130.0,2,2,1993,,1,1,,,1,,3,0,1,1,0,,1,,2,1,1,3,2,2,2,1,2,2,4,3,20151118
321131208002,3211312080,3211312,200,200.0,2,1,1996,,1,1,,,1,,5,1,1,1,0,,1,,2,1,1,2,2,2,7,1,1,1,3,3,20151118
321131209001,3211312090,3211312,200,222.0,1,1,2009,,1,1,,,1,,3,1,1,1,0,,1,,2,1,1,2,2,2,2,1,1,1,3,3,20151118
321131210001,3211312100,3211312,300,333.34,2,1,1996,,1,1,,,1,,6,0,2,2,0,,1,,2,1,1,3,2,2,2,1,1,2,4,3,20151118
321131211002,3211312110,3211312,300,320.0,2,3,2009,,2,,1,,2,1,6,2,1,1,2,,1,,2,1,2,3,2,2,6,1,2,2,4,3,20151118
321131212002,3211312120,3211312,160,200.0,2,1,2000,,1,1,,,1,,5,1,1,1,0,,1,,1,1,2,2,2,2,7,5,1,2,3,3,20151118
321131213002,3211312130,3211312,240,240.0,2,3,2012,,1,1,,,2,1,5,2,1,1,0,,1,,2,1,2,2,2,2,2,5,2,2,2,3,20151118
321131214001,3211312140,3211312,80,180.0,2,2,1986,,1,1,,,1,,3,0,1,1,0,,1,,2,1,2,2,2,2,2,1,1,2,4,3,20151118
321131215001,3211312150,3211312,230,250.0,2,3,2007,,1,1,,,1,,4,1,1,2,0,,1,,2,1,2,3,2,2,2,1,2,2,3,3,20151118
321131216002,3211312160,3211312,200,230.0,2,2,1980,,2,,1,,1,,6,0,1,1,1,,1,,1,1,1,3,2,2,4,4,1,2,4,3,20151118
321131217002,3211312170,3211312,250,250.0,2,2,2004,,1,1,,,1,,5,1,1,1,0,,1,,2,1,1,2,2,2,2,1,1,1,3,3,20151118
321131218001,3211312180,3211312,160,200.0,2,3,2006,,2,,1,,2,1,3,1,1,1,0,,1,,2,1,2,3,2,2,2,2,2,1,3,3,20151118
321131219001,3211312190,3211312,320,222.0,2,2,1989,,2,,1,,1,,3,2,1,1,0,,1,,2,1,1,2,2,2,2,1,2,1,3,3,20151118
321131220002,3211312200,3211312,170,220.0,2,1,1985,,2,,1,,1,,5,2,1,1,1,,1,,1,1,1,2,2,2,2,1,1,1,3,3,20151118
321131221002,3211312210,3211312,400,,2,1,2005,,2,,1,,1,,3,1,1,1,0,,1,,2,1,1,2,2,2,7,1,2,1,3,4,20151118
321131222001,3211312220,3211312,100,180.0,2,2,1999,,1,1,,,1,,3,0,1,1,0,,1,,2,1,1,2,2,2,2,1,2,2,5,3,20151118
321131223001,3211312230,3211312,140,200.0,2,2,1983,,1,1,,,1,,5,2,1,1,0,,1,,1,1,1,2,2,2,2,4,2,2,4,4,20151118
321131224001,3211312240,3211312,300,200.0,2,2,1999,,2,,1,,1,,5,1,1,1,0,,1,,2,1,2,3,2,2,7,4,1,1,2,3,20151118
321131225001,3211312250,3211312,300,400.0,2,2,1997,,2,,1,,1,,5,1,1,2,0,,1,,2,1,2,3,2,2,7,1,2,2,4,4,20151118
321131226001,3211312260,3211312,200,133.0,1,2,1990,,1,1,,,1,,3,1,1,1,0,,1,,2,1,1,2,2,2,2,1,2,1,3,3,20151118
321131227001,3211312270,3211312,,,2,2,1980,,1,1,,,1,,3,0,1,1,0,,1,,2,1,1,3,2,2,2,1,2,2,3,4,20151118
321131228002,3211312280,3211312,143,200.0,2,1,1998,,1,1,,,1,,3,1,1,1,0,,1,,2,1,1,2,2,2,7,4,2,2,3,3,20151118
321131229002,3211312290,3211312,200,250.0,2,3,2006,,1,1,,,1,,4,1,1,1,0,,1,,2,1,2,2,2,2,2,1,2,2,3,3,20151118
321131230001,3211312300,3211312,200,200.0,2,1,2008,,1,1,,,2,1,4,1,2,1,0,,1,,2,1,1,2,2,2,2,1,1,1,3,3,20151118
321131231002,3211312310,3211312,500,270.0,2,3,2005,,2,,1,,1,,10,2,2,1,0,,1,,2,1,1,2,2,2,5,5,1,1,3,3,20151118
321131301002,3211313010,3211313,220,246.0,2,10,1999,,1,1,,,2,1,3,1,1,1,0,,1,,2,1,1,2,2,2,2,1,1,2,3,3,20151118
321131302002,3211313020,3211313,,166.5,2,10,1996,,1,1,,,2,1,5,1,1,1,0,,1,,1,1,1,2,2,2,2,4,1,2,3,3,20151118
321131303001,3211313030,3211313,95,165.0,2,1,1986,,1,1,,,1,1,3,0,1,1,0,,1,,1,1,1,3,2,2,5,1,2,2,3,3,20151118
321131304002,3211313040,3211313,90,70.0,2,2,1999,,1,1,,,2,1,2,0,1,1,0,,1,,2,1,1,3,2,2,2,1,2,2,5,3,20151118
321131305001,3211313050,3211313,50,0.0,2,2,1993,,1,1,,,2,1,1,0,1,1,0,,1,,2,1,1,3,1,2,2,2,2,2,4,3,20151118
321131306001,3211313060,3211313,200,30.0,2,10,1995,,1,1,,,2,1,2,2,1,1,0,,1,,2,1,1,3,2,2,2,1,1,1,4,3,20151118
321131307001,3211313070,3211313,150,,2,2,1984,,1,1,,,2,1,4,0,1,1,0,,1,,1,1,1,3,2,2,2,5,1,1,3,3,20151118
321131308002,3211313080,3211313,400,133.0,2,3,1983,,1,1,,,2,1,10,1,1,1,0,,1,,1,1,1,2,2,2,2,1,1,2,4,3,20151118
321131309002,3211313090,3211313,60,198.0,2,1,1985,,1,1,,,1,,2,0,1,1,0,,1,,1,1,1,3,2,2,6,1,2,2,2,3,20151118
321131310001,3211313100,3211313,166,0.0,2,2,2011,,1,1,,,1,,4,1,0,1,0,0,1,,2,1,1,2,2,2,5,4,1,1,4,3,20151118
321131311002,3211313110,3211313,230,,2,2,2008,,1,1,,,1,,3,1,0,1,0,5,1,,1,1,1,2,2,2,2,4,1,1,2,3,20151118
321131312002,3211313120,3211313,180,230.0,2,2,1984,,1,1,,,2,1,4,1,1,1,0,,1,,2,1,1,2,2,2,2,1,1,2,3,3,20151118
321131313001,3211313130,3211313,150,198.0,2,1,2001,,1,1,,,2,1,2,1,1,1,0,,1,,2,1,1,3,2,2,2,1,1,2,3,3,20151118
321131314001,3211313140,3211313,90,233.0,2,2,1995,,1,1,,,2,1,2,0,0,1,0,20,1,,2,1,1,3,2,2,5,5,2,2,5,3,20151118
321131316002,3211313160,3211313,250,,2,3,2005,,1,1,,,2,1,3,1,1,1,0,,1,,2,1,1,2,2,2,5,4,1,1,2,3,20151118
321131317002,3211313170,3211313,140,170.0,2,2,1991,,1,1,,,2,1,2,1,0,1,0,0,1,,2,1,1,2,2,2,2,1,1,1,2,3,20151118
321131319001,3211313190,3211313,100,,2,3,2010,,1,1,,,2,1,4,1,0,1,0,3,1,,2,1,2,2,2,2,2,1,2,2,4,3,20151118
321131320001,3211313200,3211313,198,198.0,2,1,1991,,1,1,,,1,,4,0,1,1,0,,1,,2,1,1,3,2,2,2,4,2,2,3,3,20151118
321131321001,3211313210,3211313,50,264.0,2,2,1983,,1,2,,,1,,3,0,1,1,0,,,2,2,1,1,3,2,2,2,1,2,2,5,3,20151118
321131322002,3211313220,3211313,65,200.0,2,2,1981,,1,1,,,2,1,2,1,0,1,0,4,1,,2,1,1,3,2,2,2,4,1,1,3,3,20151118
321131324002,3211313240,3211313,100,120.0,2,10,2009,,1,1,,,2,1,5,1,0,1,0,5,1,,2,1,1,2,2,2,5,1,2,2,3,3,20151118
321131325002,3211313250,3211313,250,274.0,2,1,2005,,1,1,,,2,1,2,1,0,1,0,20,1,,2,1,1,2,2,2,2,1,2,2,3,3,20151118
321131326001,3211313260,3211313,100,700.0,2,2,,4,1,1,,,2,1,1,0,0,1,0,10,1,,2,1,1,3,2,2,2,1,2,2,5,3,20151118
321131327001,3211313270,3211313,200,,2,3,2006,,1,1,,,2,1,5,1,0,1,0,3,1,,2,1,1,2,2,2,2,1,2,2,3,3,20151118
321131328001,3211313280,3211313,,106.0,2,1,,3,1,1,,,2,1,5,1,0,1,0,5,1,,1,1,1,3,2,2,2,1,2,2,3,3,20151118
321131329002,3211313290,3211313,400,,2,2,2000,,2,,2,2,2,2,9,2,0,1,0,20,,2,2,1,1,2,2,2,2,5,1,1,4,3,20151118
321131330002,3211313300,3211313,40,198.0,2,1,2005,,1,1,,,1,,4,1,1,1,0,,1,,1,1,1,3,2,2,2,1,2,1,2,3,20151118
321131331002,3211313310,3211313,144,144.0,2,1,1997,,2,,1,,1,,4,2,0,1,0,10,1,,1,1,1,2,2,2,2,5,2,2,3,4,20151118
321131332002,3211313320,3211313,300,120.0,1,3,2001,,1,1,,,2,1,11,0,1,1,1,,,2,1,1,1,2,2,2,2,4,1,1,4,3,20151118
321659101002,3216591010,3216591,104,330.0,2,2,1990,,1,1,,,1,,3,1,2,1,0,,1,,2,1,1,3,2,2,6,6,2,2,3,3,20151118
321659102001,3216591020,3216591,150,300.0,2,2,1991,,1,1,,,1,,2,2,2,1,0,,1,,2,1,2,3,2,2,7,5,1,1,3,3,20151118
321659103002,3216591030,3216591,150,300.0,2,2,1977,,1,1,,,1,,3,1,1,1,0,,1,,2,1,2,3,2,2,6,6,1,2,4,3,20151118
321659104001,3216591040,3216591,200,300.0,2,2,,5,1,1,,,1,,2,1,1,1,0,,1,,2,1,1,3,2,2,3,1,2,2,4,3,20151118
321659105001,3216591050,3216591,105,330.0,2,2,2007,,2,1,1,,2,1,3,1,1,1,0,,1,,2,1,1,3,2,2,7,2,2,2,4,3,20151118
